experiment_name,display_name,parallelism,machine_name,node_name,timestamp,gpu_utilization,memory_used_mib,power_draw_w,temperature_gpu_c
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:25.671,0,10907,12.61,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:25.771,0,10907,12.61,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:25.871,0,10907,12.61,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:25.971,0,10907,12.61,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:26.071,0,10907,12.61,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:26.171,0,10907,12.61,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:26.271,0,10907,12.61,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:26.372,0,10907,12.55,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:26.472,0,10907,12.55,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:26.572,0,10907,12.55,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:26.672,0,10907,12.55,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:26.772,0,10907,12.55,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:26.872,0,10907,12.55,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:26.972,0,10907,12.55,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:27.072,0,10907,12.55,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:27.172,0,10907,12.55,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:27.272,0,10907,12.55,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:27.373,0,10907,12.51,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:27.473,0,10907,12.51,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:27.573,0,10907,12.51,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:27.673,0,10907,12.51,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:27.773,0,10907,12.51,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:27.873,0,10907,12.51,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:27.973,0,10907,12.51,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:28.074,0,10907,12.51,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:28.174,0,10907,12.51,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:28.274,0,10907,12.51,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:28.374,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:28.474,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:28.574,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:28.674,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:28.774,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:28.875,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:28.975,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:29.075,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:29.175,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:29.275,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:29.375,0,10907,12.49,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:29.476,0,10907,12.49,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:29.576,0,10907,12.49,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:29.676,0,10907,12.49,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:29.776,0,10907,12.49,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:29.877,0,10907,12.49,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:29.977,0,10907,12.49,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:30.077,0,10907,12.49,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:30.177,0,10907,12.49,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:30.277,0,10907,12.49,40
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:30.377,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:30.477,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:30.577,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:30.678,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:30.778,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:30.878,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:30.978,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:31.078,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:31.178,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:31.278,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:31.379,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:31.479,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:31.579,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:31.679,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:31.779,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:31.879,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:31.979,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:32.080,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:32.180,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:32.280,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:32.380,0,10907,12.58,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:32.480,0,10907,12.58,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:32.580,0,10907,12.58,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:32.680,0,10907,12.58,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:32.780,0,10907,12.58,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:32.881,0,10907,12.58,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:32.981,0,10907,12.58,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:33.081,0,10907,12.58,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:33.181,0,10907,12.58,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:33.281,0,10907,12.58,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:33.381,0,10907,12.6,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:33.481,0,10907,12.6,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:33.582,0,10907,12.6,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:33.682,0,10907,12.6,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:33.782,0,10907,12.6,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:33.882,0,10907,12.6,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:33.982,0,10907,12.6,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:34.082,0,10907,12.6,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:34.182,0,10907,12.6,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:34.282,0,10907,12.6,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:34.383,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:34.483,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:34.583,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:34.683,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:34.783,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:34.883,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:34.983,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:35.084,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:35.184,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:35.284,0,10907,12.51,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:35.384,0,10907,12.46,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:35.484,0,10907,12.46,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:35.584,0,10907,12.46,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:35.684,0,10907,12.46,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:35.784,0,10907,12.46,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:35.885,0,10907,12.46,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:35.985,0,10907,12.46,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:36.085,0,10907,12.46,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:36.185,0,10907,12.46,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:36.285,0,10907,12.46,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:36.385,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:36.485,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:36.585,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:36.686,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:36.786,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:36.886,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:36.986,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:37.086,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:37.186,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:37.286,0,10907,12.48,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:37.387,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:37.487,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:37.587,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:37.687,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:37.787,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:37.887,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:37.987,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:38.088,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:38.188,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:38.288,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:38.388,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:38.488,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:38.588,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:38.688,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:38.789,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:38.889,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:38.989,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:39.089,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:39.189,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:39.289,0,10907,12.53,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:39.389,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:39.489,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:39.590,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:39.690,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:39.790,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:39.890,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:39.990,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:40.090,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:40.190,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:40.291,0,10907,12.52,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:40.391,0,10907,12.43,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:40.491,0,10907,12.43,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:40.591,0,10907,12.43,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:40.691,0,10907,12.43,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:40.791,0,10907,12.43,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:40.891,0,10907,12.43,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:40.992,0,10907,12.43,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:41.092,0,10907,12.43,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:41.192,0,10907,12.43,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:41.292,0,10907,12.43,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:41.392,0,10907,12.29,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:41.492,0,10907,12.29,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:41.592,0,10907,12.29,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:41.692,0,10907,12.29,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:41.793,0,10907,12.29,39
N4_poti_TP_long_r1_790077,"POTI (4 nodes)
Tensor Parallel
Long",TP,"poti[1-3,5]",poti3,2026-05-30 16:17:41.893,0,10907,12.29,39
